,0,score,known
7373,PRKRA,0.1011466695735392,0
7374,TONSL,0.1011431311918952,0
7375,MPPE1,0.1011097323280314,0
7376,NTNG1,0.1010897728810489,0
7377,SLC35D1,0.1010290343527702,0
7378,MERTK,0.101005539946658,0
7379,SV2A,0.1010050062070258,0
7380,OR2B11,0.1009009449157225,0
7381,DST,0.1008634496065622,0
7382,TMPRSS6,0.1008413273663262,0
7383,OR4D2,0.1008343617367586,0
7384,CST4,0.1008293703940454,0
7385,PPP2R2C,0.1008008641296271,0
7387,ABCA4,0.1006795857413254,0
7388,PARP1,0.1006397450127172,0
7389,OR2W3,0.1006237723389883,0
7390,DSP,0.1006190372468336,0
7391,TIMM23B,0.1005001795121041,0
7392,MYH7,0.1004686973157379,0
7393,TRAFD1,0.1004513579128787,0
7394,SETD1B,0.1004283063365957,0
7395,ZNF311,0.1003848761773935,0
7396,MALSU1,0.1003596691340491,0
7397,PPP1R15B,0.1003102841889526,0
7398,CLCNKB,0.1003000648359908,0
7399,ZMPSTE24,0.1002971721969735,0
7400,PTPMT1,0.1002897706978724,0
7401,NAB1,0.1002608265431623,0
7402,USP17L4,0.100173918279372,0
7403,OR5A1,0.1001674530357612,0
7404,ZKSCAN3,0.1000352617040204,0
7405,CD99L2,0.1000016944531468,0
7406,LYL1,0.0999974830064781,0
7407,CHST5,0.0999496405893676,0
7408,GGACT,0.0999343134037978,0
7409,OR5M10,0.0999240925585304,0
7410,B3GALTL,0.0998448853981974,0
7411,COBL,0.0998042636924157,0
7412,SLC8A2,0.0996653882400205,0
7413,TMEM141,0.099659816039145,0
7414,OR5D18,0.0996311968421793,0
7415,OR4D9,0.0996208516553159,0
7416,BTBD3,0.0996010268823574,0
7417,SDPR,0.0995712518681354,0
7418,SP6,0.0995590263729596,0
7419,SLC8A1,0.099517984022755,0
7420,ERAS,0.0995174465273504,0
7421,OR1I1,0.099419126919672,0
7422,HSPB8,0.0994072147283387,0
7423,ENSG00000268643,0.0993850741850577,0
7424,ZNF326,0.0993384614369007,0
7425,HIST3H2BB,0.0993003529438182,0
7426,ZNF530,0.0992793405501815,0
7427,KPNA4,0.0992784809141515,0
7428,ZNF664,0.0992781000480737,0
7429,B3GALNT1,0.0992669114416284,0
7430,PTGER4,0.0991879894591761,0
7431,CSNK1A1L,0.0991820809214287,0
7432,DAG1,0.0991391257632815,0
7433,GPR34,0.0991386875681801,0
7434,ZBED9,0.0991229768595881,0
7435,WFDC5,0.0990887765536658,0
7436,SV2B,0.0990536780086664,0
7437,HECTD3,0.0989040663311855,0
7438,MRVI1,0.0989030832619181,0
7439,PCDHA4,0.0988906342832766,0
7440,WNT2,0.0988860050944325,0
7441,ZNF418,0.0988792333952057,0
7442,NKAIN1,0.0988742278219456,0
7443,BZRAP1,0.098866028364419,0
7444,HKR1,0.0988571777575682,0
7445,OR8H1,0.0988391879078998,0
7446,KLK12,0.0987430079043139,0
7447,LILRA6,0.0987247542096399,0
7448,PLEKHG2,0.0987125905039709,0
7449,ZNF582,0.098684933831045,0
7450,FRZB,0.0986830188683716,0
7451,UBE2A,0.0986190630309769,0
7452,OAZ2,0.0985626910086776,0
7453,RNF8,0.0985525114446752,0
7454,ARHGAP12,0.0983982526476756,0
7455,CCNDBP1,0.0983932075402384,0
7456,RB1CC1,0.0983909855596611,0
7457,OR2J3,0.0983432412861729,0
7458,USP17L10,0.0983390138403291,0
7459,GCNT4,0.0983163348739725,0
7460,GPR82,0.0982743000276858,0
7461,RANBP3,0.0982470970064576,0
7462,CDKN1B,0.0982356224355823,0
7463,MAP1LC3C,0.0981921059516308,0
7464,LGALS13,0.0981855420883192,0
7465,DGKQ,0.0981843094041102,0
7466,IFITM3,0.0981650229270297,0
7467,BLOC1S4,0.0981479602766792,0
7468,MICU2,0.0981475101452818,0
7469,TBC1D31,0.0981439120131757,0
7470,PLXNC1,0.0981114823540044,0
7471,TAL2,0.098085542798592,0
7472,FUT5,0.0980478108640245,0
7473,CDK6,0.0980242591223358,0
7474,SFXN1,0.0979250646871747,0
7475,IZUMO3,0.0979107481081237,0
7476,KMT2D,0.0979057712472395,0
7477,TOP3B,0.0978930235817278,0
7478,LYPD5,0.0978386412445285,0
7479,NAT16,0.0978326979731402,0
7480,OR52B2,0.0978322499570506,0
7481,TMED2,0.097790385392254,0
7482,OR5AS1,0.0977737193900787,0
7483,COG3,0.0977705986607146,0
7484,PKP1,0.0977666655910591,0
7485,BAG1,0.0977037470330184,0
7486,ASNS,0.097677089222937,0
7487,ARHGEF11,0.0976707582897855,0
7488,CDK2,0.097661620684272,0
7489,INIP,0.0976595080615042,0
7490,TSHR,0.0976211506045998,0
7491,CHMP2A,0.0975921563225095,0
7492,MYBPC3,0.0975601666798784,0
7493,CLPP,0.0975525021851178,0
7494,CADM1,0.0975092021761209,0
7495,DTX3L,0.0974942452240086,0
7496,OR11H1,0.0974864521952517,0
7497,DVL3,0.0974685465159185,0
7498,ARL8B,0.0974659999437104,0
7499,B3GNT2,0.0974384985872628,0
7500,MT-ATP8,0.0974250097900198,0
7501,TRIM62,0.0973959011270225,0
7502,ATG4A,0.0973900605613874,0
7503,TIMM10B,0.0973762921661045,0
7504,CCIN,0.097362377740361,0
7505,FUT1,0.0973598271641332,0
7506,ITGBL1,0.0973507090386668,0
7507,CRX,0.0972942063143647,0
7508,USP17L2,0.0972797362360145,0
7509,ADAMTS8,0.0972679738148617,0
7510,MORN5,0.097241342449261,0
7511,MDGA1,0.0972122124755594,0
7512,SLC19A2,0.0972105580406606,0
7513,KIR2DL4,0.0972074409824431,0
7514,SLC9A7,0.0970423491875008,0
7515,SNX5,0.0970369377687542,0
7516,PPIAL4B,0.0969841221375749,0
7517,WNT7A,0.0969579385569298,0
7518,BEST3,0.0969516351294986,0
7519,TPD52L1,0.0969475065625569,0
7520,JAZF1,0.0969388976622524,0
7521,SEMA4F,0.0969232483570602,0
7522,RND3,0.0969206577252107,0
7523,C17orf80,0.0969073153955788,0
7524,OR14J1,0.0968837272564858,0
7525,HSPA2,0.0968567643231725,0
7526,IBA57,0.096837243819704,0
7527,TRIM50,0.0967617525689654,0
7528,DHX33,0.09675872415897,0
7529,COG5,0.0967293560341183,0
7530,KLHL14,0.0967171453389983,0
7531,OR4A47,0.0967142393353069,0
7532,UBE2O,0.0967065359881949,0
7533,AKAP2,0.0966960200221826,0
7534,YLPM1,0.0966874295961469,0
7535,TRIM34,0.0966744300100455,0
7536,OR10A7,0.096650057792582,0
7537,KHDC3L,0.0966318110868627,0
7538,BTNL2,0.0965972072273399,0
7539,NOLC1,0.0965578969803764,0
7540,FAM173B,0.096500861315426,0
7541,USP17L1P,0.0964510999952703,0
7542,UBE2J2,0.0964023203557713,0
7543,TRIM59,0.0963997530188524,0
7544,PDC,0.0963823320156197,0
7545,TJP3,0.0963652529770651,0
7546,BEST4,0.0963532022587628,0
7547,PGBD5,0.0963399650995468,0
7548,USP17L19,0.0963053253328395,0
7549,CDC34,0.0962802572716531,0
7550,BCL2L10,0.0962545931371212,0
7551,MYBPC1,0.096253088657475,0
7552,SPRTN,0.0962502494099967,0
7554,FUT9,0.0962272019062901,0
7555,TBX22,0.0962200593014971,0
7556,PPP4R1,0.0962168388587559,0
7557,OR6A2,0.0962121262116209,0
7558,USP17L8,0.0961995298509078,0
7559,ANAPC1,0.0961953010027145,0
7560,TLK2,0.0961770914367189,0
7561,FOXM1,0.0961591947665393,0
7562,OR8H3,0.0961486020330288,0
7563,PDE4C,0.0961267268643965,0
7564,PPRC1,0.0961216233052495,0
7565,OR9Q1,0.0960875949113236,0
7566,RNF152,0.0960393778301864,0
7567,EMC7,0.0960128683283684,0
7568,MAB21L2,0.095994185827651,0
7569,MTFMT,0.0959725164381304,0
7570,ZNF366,0.0959597896378361,0
7571,BCORL1,0.0959298486823617,0
7572,TCHH,0.0959224078021434,0
7573,ATP5J,0.0958687960910938,0
7574,LACC1,0.0958255584955105,0
7575,OR12D2,0.0957994038681374,0
7576,MBD6,0.0957821697876387,0
7577,ARHGAP42,0.0957190518760961,0
7578,DIAPH3,0.0957095951373583,0
7579,ALOXE3,0.0956675613432808,0
7580,TBC1D20,0.095653202896838,0
7581,DDRGK1,0.0956290327604901,0
7582,FXYD4,0.0956001235668644,0
7583,USP17L17,0.0955785901658211,0
7584,CLIC1,0.0955759589720615,0
7585,ATG2B,0.0955754547367778,0
7586,FBXW11,0.0955673215057507,0
7587,SFRP2,0.0955614997358971,0
7588,UGT2B28,0.0955388360040079,0
7589,OR51B6,0.0955370702329236,0
7590,CNTNAP4,0.0955334911008627,0
7591,ADCY10,0.0954741361270175,0
7592,AQP2,0.095439783194667,0
7593,NDNL2,0.0954063220672655,0
7594,SBF2,0.0953866703538912,0
7595,ANK3,0.0953856691838245,0
7596,GTF3A,0.0953840137290909,0
7597,SPRR2F,0.0953692291752249,0
7598,EYA2,0.0952963297872432,0
7599,PALMD,0.0952654190504216,0
7600,ABO,0.0952168352913898,0
7601,SLC7A11,0.095199992599865,0
7602,LILRB5,0.0951640769579748,0
7603,OR2L8,0.0951573054471773,0
7604,C9orf89,0.0950780812135384,0
7605,SSR4,0.0950773481740209,0
7606,ZNF485,0.095021804071193,0
7607,UMPS,0.094992319210274,0
7608,XYLB,0.0949706028702341,0
7609,CACNA2D2,0.0949510051156414,0
7610,OR6Y1,0.0949489939272372,0
7611,HIST1H4F,0.0949333657053793,0
7612,GNE,0.094914183322,0
7613,DCTN5,0.0948428271779827,0
7614,FRMD3,0.0948273918743679,0
7615,NAPG,0.0948137924491243,0
7616,PI4KB,0.0948129535299885,0
7617,MICU3,0.0947970111161176,0
7618,ZNF22,0.0947726874223804,0
7619,ZNF331,0.0947385226196172,0
7620,GDAP1,0.0947315830206881,0
7621,CHP2,0.0946903397795587,0
7622,SEMA3D,0.0946810137856917,0
7623,ZNF484,0.0946462548337772,0
7624,CDC42BPA,0.0946427076213526,0
7625,UCK2,0.0946415284004679,0
7626,ZNF202,0.0946039022209002,0
7627,LOR,0.0945861849091358,0
7628,LHX4,0.0945792419529054,0
7629,CCER2,0.0945263543106385,0
7630,CHCHD2,0.0945243199287302,0
7631,RAB1A,0.0944606727414587,0
7632,SCFD1,0.0944589225681185,0
7633,FUT3,0.0944544736866389,0
7634,RANBP6,0.0944540806542057,0
7635,DNAJA4,0.0944302333368026,0
7636,PASD1,0.0944200811740232,0
7637,CRY1,0.0944097954049237,0
7638,NAB2,0.0944061504571733,0
7639,HIST1H2AE,0.0943769654975248,0
7640,C1orf50,0.0943434570491349,0
7641,ARFGAP1,0.0943104760014058,0
7642,ZNF385A,0.094258813746846,0
7643,CLDN7,0.0942375702810809,0
7644,COX19,0.0941136186041825,0
7645,DNLZ,0.0941019070962126,0
7646,PPP1R13L,0.0940914826200689,0
7647,STX8,0.094081774219072,0
7648,KLHL28,0.0939845652812866,0
7649,C15orf57,0.0939561948169013,0
7650,KAT2B,0.0939532440377538,0
7651,DNAJA1,0.0939430967000403,0
7652,OGFOD2,0.0939209179308845,0
7653,ATG3,0.0939063966300528,0
7654,FLNC,0.0939046395023223,0
7655,TRIM45,0.0938801918391723,0
7656,KIAA2012,0.09386281974916,0
7657,OR1L1,0.0938383173016763,0
7658,NSMCE1,0.0938360906752378,0
7659,PML,0.0938266094758019,0
7660,NGB,0.0938131547835642,0
7661,RNASEL,0.0938064461314639,0
7662,CMBL,0.0937674630911868,0
7663,LILRB1,0.0937393221872609,0
7664,IFI35,0.0937272769177793,0
7665,TRPA1,0.0936214136325711,0
7666,ENSG00000258588,0.093619241674873,0
7667,WNT9B,0.0935925047622538,0
7668,ENSG00000255835,0.0935808159661974,0
7669,COG7,0.0935779887679076,0
7670,WNT7B,0.0935716506205506,0
7671,IFIT3,0.09354740959476,0
7672,CDK11B,0.0934867111734686,0
7673,OTUD5,0.0934670223765712,0
7674,DSC2,0.0934646212325442,0
7675,SENP1,0.0934585395872493,0
7676,PIAS2,0.0934239095200012,0
7677,DYNLL2,0.0934068898685762,0
7678,ABCB9,0.09339871507805,0
7679,HHEX,0.0933953368263242,0
7680,CRELD2,0.0933932137014264,0
7681,VRK2,0.0933860266807134,0
7682,B3GNT7,0.0933848487748704,0
7683,B3GNT4,0.0933747076015752,0
7684,IL1RAPL1,0.0933639756515942,0
7685,GNAT1,0.0933521333556682,0
7686,RASEF,0.0932995648469912,0
7687,LILRA1,0.0932906872397638,0
7688,OR4F6,0.093271832729389,0
7689,ZNF431,0.093270192586861,0
7690,PHC2,0.0932602481167396,0
7691,OR4K13,0.0932520307398475,0
7692,MIEF2,0.0932341339874883,0
7693,PRAC1,0.0932154189319851,0
7694,MAB21L1,0.0931826087170585,0
7695,ZNF747,0.0931547608867182,0
7696,MTMR7,0.0931167642276889,0
7697,PSMC5,0.0930771242603339,0
7698,GPRIN2,0.0930675997537251,0
7699,TNRC6C,0.0930635568977494,0
7700,FUBP1,0.0930432376528365,0
7701,CDK3,0.092933576793692,0
7702,USP33,0.0929263871773066,0
7703,CCDC122,0.0928902039607728,0
7704,SLC19A3,0.0928801813087934,0
7705,SCML2,0.0928678784425473,0
7706,DCHS2,0.092861399884014,0
7707,GPR83,0.0928439165713202,0
7708,FUT2,0.0928317140975317,0
7709,ZNF490,0.0927954548136226,0
7710,PALLD,0.0927241259025656,0
7711,DENND4B,0.0926852137834879,0
7712,HDAC2,0.0926541850365509,0
7713,SLC22A17,0.0925979304238738,0
7714,EMC2,0.0925823561754765,0
7715,OR7G1,0.0925705409727472,0
7716,ART3,0.0925689286365368,0
7717,OR7C2,0.0925627655738103,0
7718,CLDN2,0.0925581933698372,0
7719,CLVS2,0.0925073526026406,0
7720,FBXO22,0.092507146751688,0
7721,CDC25A,0.0925054314048186,0
7722,TARDBP,0.09249083275695,0
7723,THAP9,0.0924730376915426,0
7724,LCE1E,0.0924344081538715,0
7725,HCN2,0.0923969861365382,0
7726,SMARCD2,0.0923769957009404,0
7727,STK32B,0.0923252917655535,0
7728,OR10A3,0.0923067811837546,0
7729,COG1,0.092251405456601,0
7730,USP6,0.0922205345829539,0
7731,ZNF468,0.0922189702995132,0
7732,UBXN2B,0.0922131570912105,0
7733,SPRR2G,0.0922103668206204,0
7734,FAM57B,0.0922102919150505,0
7735,IFI30,0.0921968376585506,0
7736,ZNF219,0.0921755937381965,0
7737,DHDDS,0.0921506262147093,0
7738,GRIA4,0.0921148630021044,0
7739,OR51J1,0.0920823464276559,0
7740,TRIM10,0.0920445438999004,0
7741,ZSCAN30,0.092044337565371,0
7742,ST3GAL3,0.0920421657216054,0
7743,IZUMO2,0.0920368124312009,0
7744,MEGF8,0.091988581815496,0
7745,POLG,0.0919864203387623,0
7746,LIMS3L,0.0919726977838143,0
7747,CHST1,0.0919275593058735,0
7748,ADPGK,0.0919067128489039,0
7749,GOLGB1,0.0918770736249134,0
7750,LECT1,0.091832304446572,0
7751,ABCB6,0.0918281198503333,0
7752,C6orf1,0.0918218165983044,0
7753,CACHD1,0.0918190773878562,0
7754,IFT122,0.0918161054037914,0
7756,EMC3,0.0917552039667825,0
7757,CLN5,0.0917492265732299,0
7758,KCNH3,0.0917420776927428,0
7759,HOXB9,0.0916748730529525,0
7760,ENSG00000274611,0.0916595285910841,0
7761,EDF1,0.0916318063849792,0
7762,UQCR11,0.0916217836683245,0
7763,MAP1B,0.0916191687885407,0
7764,DDAH1,0.0915967339090881,0
7765,SIX2,0.0915842219740318,0
7766,USP24,0.0915766738368238,0
7767,SCGB2A2,0.0915006305982383,0
7768,MAGEA12,0.0914835055104548,0
7769,FNIP2,0.0914807257763181,0
7770,OR13F1,0.0914719130992197,0
7771,ZFR,0.0914624850676476,0
7772,PKN3,0.0914585392331396,0
7773,OR2A5,0.0914572668946729,0
7774,DACH1,0.0914336651673827,0
7775,STX11,0.0914245252344479,0
7776,MFHAS1,0.0914177069799973,0
7777,TMEM14A,0.09139405389157,0
7778,STX3,0.0913700924565782,0
7779,PBX2,0.0913630192346549,0
7780,ALDH1L2,0.0913541492771406,0
7781,ISCA2,0.0913278612987676,0
7782,OR2F2,0.0913234185431742,0
7783,OR10G8,0.0913227252517445,0
7784,OR2T27,0.0913051302424678,0
7785,IFI27,0.0913033421597027,0
7786,KLHL18,0.0912999534302823,0
7787,STRAP,0.0912808210500657,0
7788,MMD2,0.0912657689798056,0
7789,OR1L4,0.091263631269567,0
7790,WNT8A,0.0912613956126016,0
7791,COX8C,0.0912474520897214,0
7792,HBA1,0.0912429240752689,0
7793,USP17L12,0.091204475651246,0
7794,OR2G2,0.0911884044559038,0
7795,ABI3,0.0911548156116279,0
7796,MRPL11,0.0911457449815787,0
7797,NFU1,0.0911227558291785,0
7798,TMED10,0.0910761040946145,0
7799,RD3,0.0910726792161226,0
7800,TAGAP,0.0910703135865095,0
7801,ENSG00000269897,0.0910644474668346,0
7802,CASQ1,0.0910529338858687,0
7803,RGL3,0.0910294882147286,0
7804,USP25,0.0910288841205683,0
7805,STX1A,0.091008390241254,0
7806,XAF1,0.0909820189220879,0
7807,AAGAB,0.0909713406184641,0
7808,OR4F21,0.0909516154797431,0
7809,SCX,0.0909314265736069,0
7810,MYLIP,0.0909279190487328,0
7811,OR11L1,0.0909228201617112,0
7812,FLCN,0.0909109193674642,0
7813,EVI2A,0.0908794580459269,0
7814,LHX4-AS1,0.0908789052758205,0
7815,NDUFB3,0.0908497303971318,0
7816,OR1J4,0.0907862372689748,0
7817,PYDC1,0.0907845952864925,0
7818,DNASE1L2,0.0907582801552516,0
7819,KDM4B,0.0907353217829353,0
7820,HACE1,0.0907150761506475,0
7821,ENTHD2,0.0907060139020101,0
7822,DCHS1,0.0905788632679567,0
7823,USP17L11,0.0905615620260875,0
7824,HOXA5,0.0905320378894737,0
7825,DCDC2B,0.0905307424384725,0
7826,APPBP2,0.0905107619970321,0
7827,CD300E,0.0904974879436466,0
7828,TOX2,0.0904512666254089,0
7829,DSG4,0.0904433666714621,0
7830,UBE2G2,0.0904415727151154,0
7831,DEFB4B,0.0904026121408547,0
7832,OR6K6,0.0903426836956952,0
7833,MED14,0.0903239255754965,0
7834,MYO1C,0.0902520307353698,0
7835,UNC80,0.0902504353672912,0
7836,UCK1,0.0902441668496251,0
7837,AKR1B15,0.0902075986005429,0
7838,CDC42EP3,0.0901857920560756,0
7839,FABP12,0.0901268892020349,0
7840,ST3GAL1,0.0900857002162838,0
7841,OR14K1,0.0900856879360414,0
7842,ASXL2,0.090062955862833,0
7843,WFDC8,0.0900590496305386,0
7844,TECPR1,0.0900311516677447,0
7845,USP49,0.0900050314105174,0
7846,PTHLH,0.0899882984158147,0
7847,ARHGAP17,0.0899796227481361,0
7848,VPS45,0.0899586030991456,0
7849,OR52W1,0.0899416805307706,0
7850,HSPA6,0.0899200601252712,0
7851,DRD1,0.0898943579064303,0
7852,FAM171A2,0.08988683179521,0
7853,TMEM50A,0.0898549664029411,0
7854,SLC25A18,0.0898227488613004,0
7855,OR14A2,0.0897826888553224,0
7856,DHPS,0.0897443124285852,0
7857,SIK3,0.089679705783508,0
7858,C5orf30,0.0896769904976249,0
7859,MYH4,0.0896259700189809,0
7860,DRD5,0.089624357007843,0
7861,TOMM40L,0.0895988292055976,0
7862,SLC22A1,0.0895956904330524,0
7863,PKIA,0.0895485331243206,0
7864,GRXCR2,0.0893753085792073,0
7865,ARIH1,0.0893257005887288,0
7866,ATP5J2,0.0892819251417947,0
7867,SEMA7A,0.0892328306248857,0
7868,UBE2Q1,0.089221798615633,0
7869,USP17L15,0.089138177700623,0
7870,ZNF211,0.0891356075766585,0
7871,LAPTM4B,0.08913476155153,0
7872,OR2AE1,0.0890642924757072,0
7873,NIPA1,0.0890550953886903,0
7874,CSNK2A3,0.0890345912803928,0
7875,KMT2B,0.0890343256908862,0
7876,TXLNA,0.0889785152671317,0
7877,OR4C11,0.0888900776668139,0
7878,DNAJA2,0.0888342400362362,0
7879,SLK,0.0888074615655876,0
7880,CDK2AP1,0.0887966580687189,0
7881,PTBP2,0.0887941412322553,0
7882,TMEM183A,0.0887516328288146,0
7883,NBL1,0.0887463777810363,0
7884,RCAN3,0.0887287734008929,0
7885,NDRG4,0.088701894013315,0
7886,SPA17,0.0886785710892954,0
7887,OR2J2,0.0886053992931207,0
7888,IFT140,0.0885825427828274,0
7889,CCDC73,0.0885782398005163,0
7890,RHO,0.088548449542811,0
7891,BRCC3,0.0884893891201817,0
7892,WNT10A,0.0884852626464031,0
7893,OR52N2,0.0884536236220296,0
7894,VIP,0.088386928100137,0
7895,HIST1H4G,0.0883445763641322,0
7896,ARPC5L,0.0883444382963306,0
7897,LHX3,0.0883306729153745,0
7898,SESN2,0.0883232303497533,0
7899,CLPB,0.0882447118357436,0
7900,OR1Q1,0.0882056920580132,0
7901,ZNF678,0.0881712035474462,0
7902,METTL2B,0.0880836911722344,0
7903,GTSE1,0.0880775371303057,0
7904,MYCBP2,0.0880682293990189,0
7905,VPS37A,0.0880671503336617,0
7906,ZNF551,0.0880629675572313,0
7907,POLRMT,0.0880552348790445,0
7908,OR5AU1,0.0880546137463685,0
7909,AP1S1,0.0880395508182297,0
7910,LECT2,0.0880312240580893,0
7911,FUT6,0.0880174928024939,0
7912,OR10G6,0.0879764210543254,0
7913,SOX6,0.0879571077516209,0
7914,SLC5A4,0.087951763090161,0
7915,OR2L13,0.0879505525130792,0
7916,LEPROT,0.0879252047187133,0
7917,SMCR8,0.0878971369139509,0
7918,TRIM5,0.0878950137192932,0
7919,SOX3,0.0878885961397108,0
7920,HIGD1B,0.0878849556891865,0
7921,ZNF169,0.0878836228361916,0
7922,MON1A,0.0878789966162859,0
7923,SLC5A7,0.087873349128106,0
7924,RTN4IP1,0.0878643161300082,0
7925,SLC22A6,0.0878641824900311,0
7926,ATL3,0.0878593240051336,0
7927,ENSG00000279515,0.0877972252104344,0
7928,H2AFB3,0.0877835481082015,0
7929,OPALIN,0.0877784673947554,0
7930,SEC13,0.0877434195355014,0
7931,SEMA6D,0.0877148044220596,0
7932,YIPF6,0.0876560124207811,0
7933,MS4A6E,0.0876366244504871,0
7934,DDX20,0.0876032421534106,0
7935,SNX17,0.0875734752241778,0
7936,PTPRO,0.0875479745202508,0
7937,OR2H2,0.0875427690195786,0
7938,SLC26A7,0.0874957268889027,0
7939,FZD10,0.0874910849384855,0
7940,SPRR1A,0.0874750307392847,0
7941,ATG14,0.0874696381817056,0
7942,ZNF786,0.0874567893354504,0
7943,HIST1H4B,0.0874216231926869,0
7944,HSF2BP,0.0874208427051284,0
7945,DAAM1,0.0873590275507459,0
7946,CAPZB,0.0873441846578387,0
7947,STMN4,0.0873321296143745,0
7948,HIST1H2AK,0.0873184909220477,0
7949,OR10G3,0.0872497473634098,0
7950,EMID1,0.0872215235943791,0
7951,SIAH1,0.0872105148794756,0
7952,TBC1D21,0.0871950772398734,0
7953,ERGIC2,0.0871910535784893,0
7954,DHX58,0.0871846984454852,0
7955,CRB2,0.0871741275408408,0
7956,ANXA8,0.0871648609707075,0
7957,ALS2CL,0.0871576585750541,0
7958,CCL23,0.0871403239229993,0
7959,ATAD3A,0.0871375360125824,0
7960,ENSG00000273049,0.0871370274492829,0
7961,OAS2,0.0871191042235703,0
7962,RAB7B,0.0871101681611089,0
7963,OR10K1,0.0871076887938375,0
7964,NAPB,0.0870934688780882,0
7965,ADAR,0.0870751783199634,0
7966,TNNI2,0.0870575274669619,0
7967,CDK14,0.0870536834721973,0
7968,LPHN2,0.0870213861432076,0
7969,OR2AK2,0.08700077749105,0
7970,OBFC1,0.0869812306079036,0
7971,GMIP,0.0869803233412321,0
7972,ATP5E,0.0869656222735552,0
7973,SLC22A12,0.0868793827096748,0
7974,NSF,0.086859153342908,0
7975,RBM27,0.0868092364314339,0
7976,DCDC1,0.0867910527857357,0
7977,OR13H1,0.0867454363747199,0
7978,GABPB2,0.0867166997653101,0
7979,OR52E8,0.0866944819739669,0
7980,RCOR2,0.0866630397121006,0
7981,OR4C13,0.0866399501612787,0
7982,SLC34A3,0.0866350895551333,0
7983,PPP1R12B,0.0865834266588804,0
7984,MAST3,0.0865328120346218,0
7985,HERC6,0.0865069934445915,0
7986,CCDC91,0.0864950602266566,0
7987,BTBD7,0.0864745615000189,0
7988,VAX1,0.0864501647613825,0
7989,CDC26,0.0863258009660695,0
7990,PHB2,0.0863050600774117,0
7991,CHAF1A,0.0862946705580367,0
7992,ZNF214,0.086283933371433,0
7993,ENSG00000270136,0.0862834359614786,0
7994,OR8B8,0.0862549392246431,0
7995,KLRB1,0.0862413521327419,0
7996,ATG2A,0.0862260696657884,0
7997,OR7D2,0.0862124529867075,0
7998,USP42,0.0861978531593633,0
7999,CD58,0.0861224561031064,0
8000,LRRC8A,0.0861139956145748,0
8001,ARHGAP31,0.0860993201894219,0
8002,LCE5A,0.0860968374748382,0
8003,OR2A7,0.0860763131460388,0
8004,DYNC1I2,0.086075862769501,0
8005,MESDC2,0.0860706337179594,0
8006,GALNT3,0.0860390489149843,0
8007,KPNA5,0.0859806359682793,0
8008,RNF14,0.0859390786752078,0
8009,OR8G5,0.0859279324727322,0
8010,RGS20,0.0858955062649624,0
8011,BOD1L1,0.085828068997467,0
8012,OR9Q2,0.0858277982511523,0
8013,WNT10B,0.0858115355387473,0
8014,RADIL,0.0858096374114054,0
8015,PIGK,0.0857896841077814,0
8016,ZNF200,0.0857857647431524,0
8018,NALCN,0.0857376666801199,0
8019,ARL6,0.085735498443142,0
8020,PRPS1L1,0.0856736394005618,0
8021,PPP1R9B,0.0856510462542868,0
8022,ZNF773,0.0856502746464089,0
8023,OR13C4,0.0855439925507285,0
8024,CYC1,0.0855382501621652,0
8025,MTA1,0.0855074115761605,0
8026,PTPN22,0.0855040484814352,0
8028,RNF6,0.0854672172983889,0
8029,GPLD1,0.0854629069466086,0
8030,TRIM39,0.0854211343310156,0
8031,AKAP7,0.0854175456081214,0
8032,OPN1LW,0.0854039647464793,0
8033,OR1E2,0.0853955829428432,0
8034,SKP2,0.0853584873974242,0
8035,OR2C1,0.0853391555115286,0
8036,WNT2B,0.0853360862527654,0
8037,HECTD2,0.0853275271084629,0
8038,ZFP30,0.0853210802003165,0
8039,EDA,0.085318546615508,0
8040,SLC6A2,0.0853145125124494,0
8041,ABI3BP,0.0852908003877022,0
8042,PKDREJ,0.0852690908246076,0
8043,SFRP1,0.0852408778361483,0
8044,USP17L18,0.0852354672144982,0
8045,BATF2,0.0852296202914789,0
8046,ZFP69,0.0852030921331513,0
8047,OR2M4,0.0851631174736935,0
8048,PLAC8L1,0.0851626897972961,0
8049,PPP6R2,0.0851495049442093,0
8050,SIX5,0.0851377329657263,0
8051,PDE4D,0.0851277167198657,0
8052,SPINT4,0.0851217548460519,0
8053,MMGT1,0.0850902446486841,0
8054,USP17L20,0.0850574095621606,0
8055,COA3,0.085042343503636,0
8056,SLC16A7,0.0850391436634336,0
8057,EXOC4,0.0850388232679623,0
8058,ZNF575,0.0849850980980657,0
8059,TTLL4,0.0849730158134248,0
8060,DCLK3,0.0849680459987905,0
8061,TRIM27,0.0849325213714418,0
8062,PDLIM3,0.084898883922295,0
8063,LMO3,0.0848782246779489,0
