0,score,known
ACADSB,0.6845040528903147,0
ECH1,0.6844162585903485,0
MSR1,0.6843629347987588,0
BMF,0.6841564374956034,0
PEX13,0.6841432427035278,0
ICAM1,0.6837961808619769,0
ACAT2,0.6836980471968733,0
FOSL2,0.6833874180551847,0
PRKCI,0.6833172722211581,0
CXCL12,0.6831191808463251,0
IGF2,0.6830799382726768,0
RDH12,0.6829824650014727,0
PRSS23,0.6828050529219611,0
SYCN,0.682738326479485,0
ECHS1,0.6816295040435358,0
ATF3,0.6815541650984777,0
BGLAP,0.6804994087097629,0
ACSM6,0.6804940879406679,0
NFATC3,0.6798407639633633,0
CREB3L2,0.6797070066044124,0
TNFRSF1B,0.6795521156291903,1
HPN,0.6791240786848185,0
ACSM1,0.6789877215577124,0
UNC93B1,0.6787832568531026,0
NUDT7,0.6784594140039988,0
PTPRJ,0.6780663396233457,0
LPIN3,0.6780647756197304,0
FGR,0.6776895998797784,1
SPARCL1,0.6776098420390757,0
SRC,0.6776038564388185,0
CTRB2,0.6774376959896229,0
PLA2G12A,0.6773612727719691,0
CTGF,0.6772574981469802,0
POU3F2,0.6771520982225003,0
NOSTRIN,0.6770678356663686,0
ENSG00000224916,0.6769148469807656,0
SCG2,0.6759178447310323,0
SETD4,0.6758914216132197,0
CD83,0.6757581013453078,0
PMF1-BGLAP,0.6757444467514605,0
PCCA,0.6754490958343451,0
LDLR,0.6752269259699912,1
IKBKG,0.6752081899017063,1
XBP1,0.675195719288712,1
ADIPOQ,0.6750965877978428,1
STC2,0.6750828384206299,1
TFF3,0.674810025286346,1
MAPK12,0.6742729965918729,0
MTG1,0.6741710765800398,0
TRPV5,0.674085532990897,0
CREBBP,0.674079672745031,0
EGF,0.6739870589432102,0
LRTOMT,0.6739774734476027,0
GCDH,0.6738673573875865,0
TNFRSF4,0.6738568790641705,1
CD34,0.6737374511637405,0
TRAF2,0.6733610498639845,0
THRA,0.6733012939940681,0
PCSK1N,0.6725280706204799,0
NPPA,0.6722209547424781,0
DLAT,0.6720996417027748,0
HADHA,0.6720858605313269,0
ADH1C,0.6717218935071614,1
MCCC2,0.6717125269577312,0
SERPIND1,0.6716814823039291,0
ETS2,0.6716651283947871,0
HMGCS1,0.6714456033325786,1
ATF6B,0.6713274574644221,0
PCCB,0.6711887813769116,0
HPR,0.6711168485383188,0
HPSE2,0.6709868606266169,0
GSTA5,0.6709719322277409,0
MST1R,0.6709619606738638,0
SLC6A3,0.6707890578575597,0
MAP2K2,0.6705164577607606,0
CHKB,0.6704953995247629,0
AKR7A3,0.6701233989752546,0
GATA3,0.6699011536117343,0
RDH16,0.6697308802971386,0
THPO,0.6696417101165537,0
PPIA,0.6695189161263021,0
SLC51B,0.6694597210435833,0
AIFM1,0.6692486296264216,0
VEGFB,0.6691887458430871,0
PCSK9,0.6688964683517818,1
PTPN11,0.6688549026729137,1
SRM,0.668717970022849,0
PEBP1,0.6686590487810312,0
GAB2,0.6685240059787174,0
ESRRB,0.6681370611779088,0
ADH4,0.6675794835276798,1
PEX11G,0.667479970191945,0
NKIRAS2,0.6671348139947255,0
FURIN,0.6671057503977005,0
BID,0.6669707911232415,0
MEPE,0.6669084601129578,0
CYP2A13,0.6668744100323053,0
TLR3,0.666781948814092,1
ACAA2,0.6666585844868382,0
PARK7,0.6664351813561503,0
ACOT12,0.6663681178231504,0
PTPRZ1,0.6662992810597049,0
SFXN3,0.6661535613221158,0
MAPKAPK2,0.6661040803334105,0
PGP,0.6659913822849232,0
SHC1,0.6654001765355856,0
ARSB,0.6649371570814361,0
IDH1,0.6647575153371601,1
B7RP1,0.664729622885702,0
TAGLN,0.6641815374298572,0
ACADVL,0.6638276270330832,0
PEX6,0.66322233207407,0
PPIG,0.663123780678813,0
MSRB1,0.6631100735323392,0
PRKACA,0.6629255363533466,1
CST2,0.662637385434958,0
VCAM1,0.6625127200718135,0
MAPK7,0.6623571271853423,0
CYP17A1,0.6621112611283891,1
GK,0.661423224523641,0
IL11,0.6611334401922406,0
FOXO6,0.6604016325680728,0
TWIST1,0.6603975210023707,0
GK2,0.6602490883475134,0
CARD11,0.6599249172343004,0
AKR1B1,0.6597074516773108,1
EOMES,0.6591012194895215,0
ACP1,0.6585637385738862,0
MMP25,0.6585483519208005,0
ADAM17,0.6584147576202589,0
NMI,0.6583961898605348,0
GSTK1,0.6582488490951555,0
SCCPDH,0.6582468611372125,0
SHH,0.6582134354386465,1
ACOT7,0.6580660969970968,0
TECR,0.6579518236112595,0
CCL7,0.6573172756436126,0
PECAM1,0.6571474061348022,0
JDP2,0.657103289563512,0
TNFRSF1A,0.6570739161041582,1
NCF1,0.6568817573112883,0
TRAF1,0.6568472652928089,0
PLD1,0.6566415842720592,0
DPEP1,0.6564675017517192,0
C4BPA,0.6563625757407424,0
ECE1,0.6561935900934986,0
TNFRSF14,0.655827761268802,0
F13A1,0.6557743484168755,0
KNG1,0.655571849345375,1
INSM2,0.6555470272430227,0
AFMID,0.6550587428335222,0
VWF,0.6549133322837749,0
SKAP1,0.6548664329596541,0
CYB5RL,0.6545716506378844,0
ACSS3,0.6545307693894518,0
MPV17L2,0.6542320783292833,0
PIPOX,0.6540657702009464,0
SPR,0.6537215648238672,0
PTK7,0.6532349069933078,0
LY86,0.6532254475621179,0
DBT,0.6532128526816284,0
LYZ,0.653085809578947,0
TRAF6,0.6526094898688377,1
ITGA5,0.6526065306097045,0
GPR78,0.6518578944265272,0
AMTN,0.6511152704629689,0
HRC,0.6502524346219853,0
MGST1,0.6497973110859879,1
LRP2,0.6497758009006311,0
NLK,0.6489080556161296,0
SLC2A1,0.648889916642478,0
PRKACG,0.6485877486752123,0
PROS1,0.6483721164792643,0
GRB14,0.6483698776635496,0
EGFR,0.6483629280121002,1
BMP3,0.6483380132996368,0
ABHD5,0.6483185326515873,0
MSRB2,0.6482754100480436,0
PDGFA,0.6482039391706191,0
SCAP,0.647973354391762,0
CSF2RA,0.6478611862553764,0
THBS4,0.6477896907261141,0
UBE2D3,0.6477743179736616,0
MIF,0.6477589196482194,0
HLCS,0.6477323487710646,0
MMRN1,0.6476388781002401,0
GAS1,0.6475638283992529,0
MITF,0.6475232767244489,0
HADH,0.647469282107448,0
GHRL,0.6474560867413021,0
C3,0.6473946069313554,1
CPA1,0.6473031280797358,1
ECHDC1,0.6472853632738297,0
PEX7,0.6472108853808103,0
HMGCLL1,0.6471932231423323,0
PDPK1,0.6471277360791906,0
HPSE,0.6470422267351171,0
BAX,0.647041685470808,0
SLC10A1,0.6470134501938921,1
PYCARD,0.646901158888242,0
CXCR4,0.6468728374562313,1
DAOA,0.646730059185094,0
ACOT8,0.6464931508932305,0
CHAT,0.6462725982373959,0
CREB5,0.6461948937782787,0
FBN1,0.6461367104551877,0
CD1C,0.646083387175576,0
CD209,0.6460576025930663,0
PLA2G2F,0.645930731300993,0
ENPEP,0.6458992465731018,0
LONP2,0.6458515417769342,0
ITGAE,0.645673283873827,0
TAB1,0.6455982481924246,0
ELANE,0.6455281525264954,1
HSD17B12,0.6455133204660234,0
GFOD1,0.645478257154111,0
ABCD3,0.6452930819785708,1
CCS,0.6452520523845262,0
IFNGR2,0.6448600696616331,0
VEGFC,0.644597614065056,0
LRG1,0.6445737456484697,1
IFNGR1,0.6442911662512139,0
VSIG4,0.6441098898788963,0
FAM20C,0.6439499816215337,0
NUCB1,0.6438968147784914,0
MAPK11,0.6436117462847931,0
PRKCE,0.6432456604227005,1
LPIN1,0.6428510436971728,0
SERPINB10,0.6426756410745929,0
C1QB,0.642638461225573,0
TICAM2,0.6424190831435741,0
CD33,0.6421611639897575,0
CYP27A1,0.6420523423683445,0
FCER1A,0.6420446367750914,0
SLC29A3,0.6416940967041929,0
FIGF,0.6413258408778112,0
ABAT,0.6409582872673057,0
ACHE,0.640178770910462,0
PSG3,0.6401574193866156,0
IL3RA,0.6401274530407876,0
ITM2B,0.6398398412652787,0
ATF1,0.6396078847156116,0
HIPK4,0.6393056092137177,0
TMLHE,0.6392046897661473,0
BCAN,0.6391384727129948,0
NDST2,0.6388455351306861,0
TDO2,0.6387425673566007,0
FRK,0.6376782726858472,0
MMP7,0.6376038898465575,0
PEX1,0.6373748625583759,0
MAPK8IP3,0.6371009722720397,0
NRK,0.6366873169301069,0
STAP1,0.6361215732901758,0
HCK,0.6359296104131533,0
DGAT2,0.6356603967238506,0
ORMDL3,0.6353400290346736,0
DUSP7,0.6352934311129999,0
PCK2,0.6350278857081298,0
MXRA8,0.6348266665140851,0
KDR,0.6348159182065745,0
SPP2,0.6344611558377212,0
WDFY1,0.6344356649994166,0
HRK,0.6343784743434441,0
USF2,0.6343744881779282,0
GNAQ,0.634307384624508,0
TMEM132A,0.6339837034167282,0
DUSP10,0.6336706018176451,0
CDH4,0.6336156120307129,0
HPX,0.6333716387909073,1
CROT,0.6333481423935426,1
ADAM12,0.6329360949278163,0
SERPINF2,0.6325654361291434,1
BACE1,0.6322575561023913,0
PTK2B,0.6321268977444402,0
AGXT,0.6319317249147615,0
SUCLA2,0.6319131466364685,0
AMHR2,0.6317053802470872,0
ICOSL,0.6317024189401632,0
DAO,0.6312585431807013,0
ACAT1,0.6312322954880649,1
APLP2,0.631203562401182,0
PCBD1,0.6311948048163237,0
DHDH,0.6309239662513649,0
ERBB2,0.6302592269798051,0
SERPINI1,0.6302253531492448,0
CYP2A6,0.6300754302049676,0
DUOX2,0.6299762232482459,0
GOLM1,0.6295146851380149,0
SFTPA1,0.6294963422241627,0
NOD2,0.6293911134227995,0
PTPN18,0.6293237788397414,0
FKBP2,0.6289776168420806,0
UBE2D1,0.6288460763877806,0
HRG,0.6284853600908071,1
LTBP1,0.6284010208890985,0
PENK,0.6278396535948605,0
PDGFRA,0.6276869558889214,0
PTPLA,0.6273720159434057,0
CNTFR,0.6273031964367115,0
BPI,0.6272744525082017,0
MYOD1,0.6263799101466904,0
CFD,0.6259496956160981,0
MATN3,0.625896415253308,0
PIK3R3,0.6258621858143231,0
MIA3,0.6255911748874818,0
PLA2G4C,0.6255129199159853,0
ID1,0.6254191101188964,0
TFCP2L1,0.6253570784022926,0
MRAP,0.6253404575284189,0
UGDH,0.6252448547628338,0
C6orf15,0.6248148310150463,0
HSD11B1,0.6245865314883433,1
PEX26,0.6242332177579676,0
CASP1,0.6240261655351492,0
SERPING1,0.623776416503724,1
MLKL,0.6231324213479275,1
MSX2,0.6230933712864744,0
TGFB3,0.6230616785782276,0
PDXK,0.6230178178622879,0
ARL4C,0.6229743985373138,0
ATP7A,0.622834006946482,0
JUND,0.6228270280278138,0
IDS,0.622723596636555,0
RIPPLY1,0.6223134945191485,0
ALDOA,0.621987947856787,0
HAAO,0.6218051147953306,0
LCN2,0.6217105782951273,1
CRADD,0.6216172869263797,0
CTSD,0.6213884556977775,1
FAM83H,0.6213185115000962,0
CRLF1,0.6207102001627781,0
CYR61,0.620505752227947,0
NHLRC2,0.6196013493572637,0
NCOA6,0.6194691739850803,0
PLA2G4B,0.6192637570758736,0
MSRA,0.6190098006515182,0
TPH1,0.618869600063099,0
RELN,0.6187375799641452,0
CCR7,0.6187016081261094,0
LDHA,0.6185744940030344,0
INSR,0.618444377589027,1
KLKB1,0.6183544667747514,0
LGALS3,0.6183247340092708,1
EIF2AK1,0.6182712862496799,1
STAT1,0.6181581915219843,0
CCL15,0.6179422259492464,0
S100A1,0.6178160445380798,0
SLC2A14,0.6177029668491812,0
CILP,0.6175489246536652,0
NFKB2,0.6175487750774822,0
TDGF1,0.6169616431733411,0
WFS1,0.6168278969744545,0
ALDH3A1,0.6168187681781866,0
GGT5,0.6167669933922866,0
LEFTY2,0.6167388658318143,0
BMP4,0.6165204228086184,0
ADHFE1,0.616420664677894,0
SMAD3,0.6164103252229849,0
GPS2,0.6157635244722336,1
BDNF,0.6155247069413248,0
RETNLB,0.6155161493961017,0
CRK,0.6152093561378292,0
MOGAT1,0.6151772689201609,0
MEF2A,0.6151665849580169,0
CTRC,0.6150016862152479,0
TANGO2,0.6149614333845675,0
FOXA2,0.6145552180739349,0
LYPLA1,0.6144683137721556,0
CD1B,0.613177289159108,0
MPV17,0.6127573719727839,0
DUSP5,0.6127473304156155,0
SMPD1,0.6126936606325272,1
SHISA5,0.6122370405223214,0
CDH6,0.6118913315996659,0
NAT8,0.6116173680342619,0
CXCL1,0.6113896513668322,0
S100A2,0.6104684170239015,0
CDH5,0.6104531463408007,0
DIO2,0.6104467490557869,0
PMAIP1,0.6103124119964893,0
TGFB1,0.6100542574909295,1
SELPLG,0.6098038514613572,0
FOXO4,0.6097522078673705,0
TNFRSF6B,0.6094149821853037,1
TRAT1,0.6092248052715536,0
S100A3,0.6090814211023733,0
AGA,0.6090498931116235,0
NR4A2,0.6090410695798635,0
CCBL2,0.6090263269325816,0
RAG1,0.608954203331484,0
MCAT,0.6086116382425847,0
ZFAND6,0.6083277951782612,0
PTPN2,0.608063332919987,0
TIMP2,0.6074389237353857,0
RORA,0.6074360336796023,1
MOGAT2,0.6072305807336421,0
IL27RA,0.6072246541048982,0
RAF1,0.6070919043294081,0
RLBP1,0.6063577209630869,0
RIPK1,0.6061604994947641,0
ICAM3,0.60607503037834,0
ODC1,0.6060119246353999,0
AMH,0.6059607861114643,0
HMGCR,0.6059125733620279,1
PLA2G16,0.6056512276414137,0
SELP,0.6055799548947826,0
AADAT,0.6055645151219136,0
PDK1,0.6054878660388752,0
UCP1,0.6054445552626767,0
PRKACB,0.6048837877666418,0
PAX3,0.6048124201312972,0
OXSM,0.6046640881961689,0
F7,0.6043731722716961,0
PLIN5,0.6040908778712065,0
DUSP3,0.6038751527919378,0
NPPB,0.6031566550159544,0
MMP14,0.6028600236373919,0
STS,0.6028522905256674,0
TIE1,0.6026918454929568,0
BDH2,0.6026143763541875,0
PHYH,0.6024384839846629,0
SERPINB8,0.6022733349939172,0
MBD3L3,0.602122237910733,0
ERO1LB,0.6019850772355505,0
FGF23,0.6018246591813865,0
KMO,0.6016260062083673,0
FABP5,0.6015995766189743,0
PDGFD,0.6012119600015287,0
CCR5,0.6010074009475411,1
CD19,0.6007311294043064,0
LYN,0.6007204468324304,0
P4HB,0.6005872763281678,1
SPARC,0.6003369050542054,0
IL4I1,0.600061694254711,0
DOCK2,0.6000315192709795,0
HSD17B6,0.5999829244543459,0
ANXA2,0.599580535474507,0
CEMP1,0.5993080447184572,0
OXCT2,0.5986569859738299,0
PLAUR,0.5985320445218592,0
DUSP6,0.5985087628577617,0
INPP5D,0.5983394759644647,0
LTA4H,0.5983144668548672,0
FOXP4,0.5982833231680226,0
EPOR,0.5974125762320337,0
CSF2RB,0.597006073251552,0
SRF,0.5969743700456135,0
IFNA1,0.5968377837058126,1
MPEG1,0.5967135704542026,0
PHLPP1,0.5964363267224297,0
POU2AF1,0.5958784161271561,0
GLRX2,0.595825047146958,0
CITED1,0.5952000722230554,0
DUOX1,0.5949284954847567,0
RALGDS,0.5944243796485569,0
MADD,0.5943277220238521,0
CARD6,0.594293813726255,0
MDH1,0.5933830700573665,0
CELA3B,0.5932927799096355,0
NIT2,0.5932134156658062,0
GPNMB,0.5931979672974598,0
TFF2,0.5926913276193132,0
C1QA,0.5926722866874322,0
OSCAR,0.5926396880709439,0
ORMDL2,0.5925011397477021,0
GRB2,0.5923396674274273,1
NOX4,0.5921857756271982,0
SAA1,0.5919379390399983,1
FADD,0.5917520743069151,0
AMBN,0.5917156814027544,0
LAMB1,0.5915818366485762,0
LIPA,0.5914927512388853,1
ZC3HAV1,0.591246300810301,0
SULT2B1,0.5911366844982484,0
RPE65,0.5910087556555205,0
PHYHIP,0.5905558921425534,0
GFOD2,0.59032489364499,0
GDNF,0.5902403041708106,0
ANGPTL2,0.5901808040658356,0
QPCT,0.5897122771425312,0
HSP90B1,0.589337557897884,1
RETN,0.5891697427629323,1
CYCS,0.5891112836017846,0
STAR,0.5890296617044322,0
FERMT3,0.5888482912870772,0
POMC,0.5888424288697777,0
B3GALT6,0.5884742698222836,0
ZFHX3,0.58832548395925,0
NOTUM,0.5880835857803668,0
TRAF5,0.5878357394684434,0
SPAG9,0.587690012759324,0
DOK1,0.5876244945155377,0
WT1,0.5870757839594754,0
CMKBR6,0.586674295774242,0
LCK,0.5866253519728941,0
EVA1A,0.5865988999775218,0
PTPLAD1,0.5865876207931979,0
CDH3,0.5861140520969494,0
FLT1,0.5859767300541326,0
PIK3CD,0.5849664383972314,1
UCP2,0.584445570323848,1
ELK4,0.5844080076580737,0
CHRDL1,0.5831670876703215,0
MMP13,0.5831019334142961,0
KIAA1549,0.5830507387843101,0
ARSA,0.582838455006084,0
KLK4,0.582814250415231,0
PGR,0.5827296687395113,0
ADIPOR2,0.5826187697551446,0
CTRB1,0.5823449403426425,0
SPAM1,0.5822705194769642,0
PNPLA7,0.5814798149881131,0
TRAK1,0.5814111718972754,0
HAND2,0.5813712850682022,0
SLC9A3R1,0.5813106683044156,0
AKR1C1,0.5812885857026838,0
CTSS,0.580940061773888,0
CNNM1,0.5808554628698808,0
OLA1,0.5808182257502319,0
USP21,0.5808148122803892,0
CSH2,0.5805310179858285,0
ETV5,0.5798990236645123,0
JKAMP,0.5798739949340002,0
TNFAIP3,0.5795897552017452,1
FGF8,0.5793732033326439,0
ALS2,0.5789602595723771,0
IL17F,0.5788901824692874,0
ATF7,0.5788790818856999,0
HSD17B1,0.5788774472112268,0
PPAP2B,0.5787362428561239,0
TICAM1,0.5786383241782721,1
STK11IP,0.5784375832567379,0
GH2,0.578185024322292,0
BNIP3,0.5780974176595494,0
HAMP,0.5780759122636833,1
PPM1A,0.5779808587001725,0
MAGED2,0.5778416803093146,0
BBC3,0.5769931239684793,0
IHH,0.5768266590372177,0
PPM1G,0.5766053605936352,0
RET,0.5755848671915474,0
CREG1,0.5754856190358203,0
CHGB,0.5754273871897129,0
PTS,0.5753256227681723,0
GLYAT,0.5747874248945274,0
SPRY2,0.5746792791800002,0
NLRP1,0.574600294276714,0
UGT2B10,0.5744031124153411,0
GCAT,0.5742697645951504,0
BCL6,0.5736882509590177,0
TLR6,0.5735878269614726,1
PPAP2C,0.5735611658416389,0
CARD14,0.5733669222782146,0
CDH1,0.5727497226732571,0
HS3ST3A1,0.5726634462608503,0
PDHA2,0.5725735409691208,0
PPAPDC1B,0.5725315949995148,0
UGT2B11,0.5724060608626502,0
CCBL1,0.5722704371271429,0
GLRX,0.5717130337734898,0
NCEH1,0.5715846074947822,0
PIK3CA,0.5714577050257859,1
BCL2L2,0.5712771419674669,0
MARK3,0.5709548547928738,0
RPS6KB1,0.5707804798810023,0
OLFM4,0.5705915595041561,0
MEFV,0.5703711767116959,0
PIK3R1,0.570230724129368,0
SLC29A4,0.5698085471622774,0
TEX264,0.569267724409763,0
CCL22,0.5691123951960647,0
KLHDC2,0.5687992119053835,0
CLEC4M,0.5684434566185504,0
GATA4,0.5683644473591432,0
TOR4A,0.5681391831931809,0
SGPL1,0.5678319024700894,0
UPB1,0.5677071534895424,0
GNA11,0.5676265903625782,0
CHUK,0.5674155651585715,0
MAP3K2,0.5670056822124513,0
TRPV4,0.5667443059093484,0
FCGR2B,0.5661532177554696,0
HSD17B7,0.5657425952285975,0
BDH1,0.5655723385528169,0
A2M,0.5646180124224895,0
VAT1,0.5645841745033774,0
ICAM2,0.5644991122067644,0
IFNW1,0.5642685145048133,0
GOT2,0.5642190526153392,1
BMP15,0.5640937682401961,0
PIK3CB,0.5638957357891592,1
SGSH,0.5635991168972101,0
SOX18,0.563542494888095,0
AASS,0.5634646745627226,0
MSTN,0.5633178320053311,0
MYOG,0.5632745750586968,0
PRLR,0.5631224266491001,0
DNAJB7,0.5629659893592164,0
HS6ST3,0.562952327482481,0
MAP3K7,0.5627211107789827,0
CTSG,0.5625782465591107,0
MYT1L,0.5624737937617043,0
AWAT1,0.5622498825976167,1
HVCN1,0.5620153507537564,0
DMGDH,0.5619960533659217,0
MGAT4A,0.5619950266391551,0
HIBCH,0.5616821394416978,0
NOD1,0.5615684905536332,0
CDH24,0.5614064643923061,0
SERPINB4,0.5613461153339606,0
PITX3,0.5613240936487279,0
FRS2,0.5612013633182342,0
CXCL2,0.5611642813766936,0
ATOX1,0.5610052238448527,0
SRGN,0.5609643670009138,0
APPL1,0.560833117503313,0
CEBPB,0.5608246802013916,0
AKT3,0.5607625768029455,0
TXNDC12,0.5607240049577183,0
CPA2,0.5606374834944686,0
BAK1,0.5606195173749022,0
FLT4,0.5605561657081539,0
ASCL1,0.560029181631828,0
FAM49B,0.5598672339290476,0
FGFR1,0.5597668832813767,0
NLRC4,0.5595674387376076,0
ITIH1,0.5595397716581918,1
FGF19,0.5590306844756199,1
RAP1B,0.5590063022393555,0
LAMB2,0.5589081572355651,0
DPYS,0.5588603327234934,0
POSTN,0.5587148551873314,0
DUOXA1,0.5585243760779964,0
MS4A3,0.5574674912234139,0
SYK,0.557425717593545,1
FGF7,0.5573627298092394,0
ATP8B1,0.5569775831300072,0
GCLM,0.5567925030367624,0
GAPDH,0.5566924604048029,0
IDUA,0.5565374813489791,0
CDH11,0.5560946572534065,0
AKR1C2,0.5558564566697325,0
NOX1,0.5557936915992207,1
BCAR1,0.5556917685648833,0
IL19,0.5556513125254201,0
CD44,0.5555936868320238,1
SPHK1,0.5551654756936601,0
SCAMP1,0.5551511866956668,0
GSDMD,0.5551162503686401,1
PTPN12,0.5548758258011316,0
FAM20A,0.5547503676876524,0
FAS,0.5547471914085151,1
MOSPD2,0.5547369194854452,0
ACAD8,0.554480339197204,0
BRAF,0.5544692935778028,0
CNKSR1,0.5542884488126969,0
SOX10,0.5537607222064767,0
CTRL,0.5531624815768224,0
IFNL1,0.5531179611750938,0
GPR97,0.5528274826665385,0
ERBB3,0.5528174003787079,0
PTPRE,0.5527063208346227,0
EIF2AK2,0.5521746450344227,0
TFAP2E,0.5520700141447886,0
IVD,0.5518792593512297,0
CYBA,0.5509884813794307,0
DSPP,0.5505252038982015,0
LTF,0.5503250817197719,0
MET,0.5500673496698696,0
BIRC3,0.5498870045722092,0
ACTN4,0.5498583433359117,0
LPAR2,0.5498328881895239,0
GP9,0.5495957168587262,0
HAVCR2,0.5494987160758713,1
SULT1E1,0.5494773013910004,0
TFAP2A,0.5489518821051869,0
GZMH,0.548799016680419,0
RAPGEF1,0.5486753063585954,0
CDH9,0.5486588160778999,0
PON3,0.5483956078713992,0
LAMC1,0.5480699197764782,0
DLD,0.5480572871543289,0
CDH8,0.5478216987388933,0
MAP3K8,0.5476049935822834,0
IKZF3,0.5475457610356688,0
CDV3,0.5475077760102165,0
ITGA2,0.5472821164022067,0
PRKCG,0.5470954166387865,0
FAM198A,0.5463914727120958,0
PRG3,0.5459725921593928,0
ACSM2B,0.5459485450096174,0
IL34,0.5454428894390603,0
APOBR,0.5454303488563421,0
BMP2,0.5446293198809857,0
PDHX,0.5445625036395385,0
PHYKPL,0.5442768974297647,0
C4A,0.5439770951797083,0
MSRB3,0.5434217811547113,0
IER3,0.5433602488505354,0
PNPLA6,0.5432765097148872,0
C1S,0.5431594959905974,0
CRKL,0.5429549313285357,0
CYP46A1,0.5428985335427156,0
KSR2,0.5428334160364162,0
FOXA1,0.5428279296234348,0
QDPR,0.5423643773780177,0
SLC5A1,0.5418325480053877,0
PHLPP2,0.5417309543513869,0
CST8,0.5415521075170564,0
AKR1C4,0.5413737117300557,0
MAPKAPK5,0.541370748683884,0
LRP10,0.5409061842135573,0
SCLY,0.5408380331227305,0
KLRG1,0.540649114257341,0
DAXX,0.5404043160632106,0
GM2A,0.5397677972890376,0
SREBF2,0.5395417334241764,1
UGT2A3,0.5390504905502649,0
NEU1,0.5387647549921172,0
HS3ST1,0.538718792969849,0
AIPL1,0.5386428499686081,0
MSX1,0.5386013231278508,0
ZHX1,0.5385977802099435,0
IFNA16,0.5382206227478675,0
S1PR1,0.5382142631485503,0
ACSF3,0.5381301778645514,0
ENSG00000270024,0.5380244832595911,0
ITGA4,0.5378768729641281,0
PTPRR,0.5376943207926246,0
TFF1,0.5370393410804225,0
ADRA2A,0.5369012388761282,1
GCA,0.5368122838902364,0
ENSG00000244255,0.5366852723881477,0
PROM1,0.5362731903522577,0
TAOK3,0.5362685843417033,0
CR2,0.536248473149231,0
CREM,0.5360667411051157,0
SERPINA5,0.5357808003105793,0
C1orf95,0.5356902468714038,0
ISLR,0.5350159800696378,0
NGF,0.5349795303615758,0
HYAL2,0.5346895667394651,0
LMX1A,0.5342215395365435,0
HS2ST1,0.5338655508018697,0
MEF2D,0.5336736070685296,0
MMP8,0.5336014714830175,0
RALGAPA1,0.5335300199503683,0
GTPBP2,0.5333729656240124,0
F2R,0.5331473908831755,0
IFNA6,0.5331404310072475,0
ETV1,0.5331329627435295,0
NSMAF,0.5326874476441732,0
HPGD,0.5324688589493203,0
TNFSF18,0.5318978977460314,0
HERPUD1,0.5317848094270836,1
GNAZ,0.5317311642641168,0
MLXIPL,0.5316527719464611,0
L3HYPDH,0.5314510313630547,0
HEPH,0.5311194981989723,0
COX10,0.5310369796315952,0
NRG3,0.5307259687520841,0
B3GAT3,0.5306914686416243,0
PTX3,0.5305999303655103,0
OLR1,0.5305929809972806,1
ITGB8,0.5305025863599597,0
TPH2,0.5304883357380782,0
IL5RA,0.5303596266049158,0
TNIP2,0.5303133874775268,0
ICOS,0.5302830299824064,0
HNF1B,0.5300553032007349,0
CDH13,0.5299366308511355,0
EEF2K,0.5297210568516134,0
CYP19A1,0.52948165339979,0
FOXA3,0.5292053718457006,1
SFTA3,0.5287773699908287,0
SFTPA2,0.5285076433810265,0
PGRMC1,0.5284790569735878,1
HTRA2,0.5284184370623476,0
MGEA5,0.5283776596288565,0
FYB,0.5281753222335251,0
SLC44A2,0.528165259243033,0
F5,0.5280135414600173,0
CCDC62,0.5278405833295355,0
MME,0.5277565765911234,0
RCN1,0.527712404886502,0
LRPPRC,0.5276157496205214,1
SPN,0.5275915283243883,0
RPS6KB2,0.5275580684590178,0
PAPSS1,0.5271290099910874,0
CDH15,0.5269908034705081,0
NENF,0.526692592195513,0
KNCN,0.5266548325642318,0
GLIPR1,0.526629663716603,0
SHARPIN,0.5264132788266477,0
DEGS1,0.526371859548636,0
C9orf41,0.5261985061880823,0
ENG,0.5261530698538771,0
PPP3R2,0.5260524344747314,0
XYLT1,0.5258918600781911,0
SGMS1,0.5257622410556524,0
TRPS1,0.525565666435736,0
PIK3R2,0.5255012815425172,0
SIRT1,0.5254077228306178,1
F9,0.5251281374427856,0
REL,0.525100263928431,0
FCER1G,0.5249280192503016,0
ANGPT4,0.5248740631279143,0
TNFRSF18,0.5248482014721341,0
KLF6,0.5248294860074916,0
HMGB1,0.5247036963365935,1
SND1,0.5246477296581084,0
MOGAT3,0.5246407803712164,0
GP5,0.5246371080491183,0
SMS,0.5241412673629453,0
IFNAR1,0.524122080419313,0
NRAS,0.5239003685672764,0
SERPINA1,0.5233455473770151,0
PPBP,0.5232216459675041,0
WWOX,0.5231948556015853,0
MAP3K14,0.5229922622780194,0
NCK2,0.5229803053909683,0
SEMG1,0.5225452373625861,0
SHC2,0.5223208146657289,0
CNPY3,0.5213197825692636,0
ATP7B,0.5211661168152318,0
PTPRB,0.5207173273960678,0
PRRG1,0.5206054793828603,0
DNASE1L1,0.5203675589825404,0
ZNF182,0.5200922593509346,0
CDH17,0.5200267783994528,0
RNF31,0.5198727746523822,0
